id	ID
bg	Bg
geburt	Geburt
bed	Bed
teamquelle	Teamquelle
ligaquelle	Ligaquelle
litname	Lit Name
isokürzel	Isokürzel
städte	Städte
einwohnerrang	Einwohner Rang
einwohnervergleich	Einwohner Vergleich
einwohnerprozent	Einwohner Prozent
insel	Insel
bmStand	Bm-Stand
überblick	Überblick
flächeGesamt	Fläche gesamt
lageHoch	Lage hoch
lageMittel	Lage mittel
lageTief	Lage tief
parlamentsabgeordnete	Parlamentsabgeordnete
einwjahr	Einw Jahr
bmjahr	BMJahr
bevdicht	Bevdicht
bevstand	Bevstand
mhöhe	M HÖHE
karteGrösse	Karte-GrÖsse
sigelTitel	Sigel-Titel
sigelLink	Sigel-Link
betriebhintergrund	Betriebhintergrund
amtsleitung	Amtsleitung
liste	Liste
gesamtfläche	Gesamtfläche
besucher	Besucher
baulänge	BaulÄnge
dekanateStand	Dekanate Stand
zerfallsbreiteMev	Zerfallsbreite mev
tauchername	Tauchername
imagesize	Imagesize
histnamen	Hist Namen
hypergol	Hypergol
verbrennungstemperatur	Verbrennungstemperatur
footnotes	Footnotes
schlachtenBezeichnung	Schlachten Bezeichnung
nummerDerRlk	Nummer der RLK
streckeNachOrl	Strecke nach ORL
imLimesverlaufVorherLiegendesKastell	Im Limesverlauf vorher liegendes Kastell
imLimesverlaufNachfolgendesKastell	Im Limesverlauf nachfolgendes Kastell
maxDirsInDir	Max dirs in dir
höhenpunkt	Höhenpunkt
höhenpunktEinheit	Höhenpunkt Einheit
baudaten1Name	Baudaten1 Name
baudaten1Wert	Baudaten1 Wert
baudaten2Name	Baudaten2 Name
baudaten2Wert	Baudaten2 Wert
baudaten3Name	Baudaten3 Name
baudaten3Wert	Baudaten3 Wert
betriebdaten1Name	Betriebdaten1 Name
betriebdaten1Wert	Betriebdaten1 Wert
gesamthöhe	Gesamthöhe
baustoff	Baustoff
aussichtsplattformen	Aussichtsplattformen
gesamtmasse	Gesamtmasse
technisches1Name	Technisches1 Name
technisches1Wert	Technisches1 Wert
technisches2Name	Technisches2 Name
technisches2Wert	Technisches2 Wert
technisches3Name	Technisches3 Name
technisches3Wert	Technisches3 Wert
pasoralreferenten	Pasoralreferenten
gemeindereferenten	Gemeindereferenten
kyrname	Kyrname
bildlegende	Bildlegende
mfläche	MFläche
flaggenbreite	Flaggenbreite
sitzung	Sitzung
klassifikationTyp	Klassifikation-Typ
beginnTyp	Beginn-Typ
endeTyp	Ende-Typ
datenGrösse	Daten-GrÖsse
datenWert	Daten-Wert
opfer	Opfer
schaden	Schaden
bauhintergrund	Bauhintergrund
planhintergrund	Planhintergrund
rohstoff	Rohstoff
abbautechnik	Abbautechnik
betriebsjahreVon	Betriebsjahre von
betriebsjahreBis	Betriebsjahre bis
nachfolgenutzung	Nachfolgenutzung
grössteTiefe	GrÖsste tiefe
förderung	FÖrderung
nuts3Bezeichnung	Nuts3 bezeichnung
revier	Revier
gesetzestext	Gesetzestext
cd	CD
gründer7a	Gründer7a
gründer7b	Gründer7b
viz	Viz
2mass	2mass
ionqName	Ion Q-Name
ionqTyp	Ion Q-Typ
absDurchmesser	Abs-Durchmesser
mitkarte	Mit Karte
nutzungsvoraussetzg	Nutzungsvoraussetzg
bevaglo	Bev Aglo
geboren	Geboren
verstorben	Verstorben
heiligsprechung	Heiligsprechung
heiligsprechungDurch	Heiligsprechung durch
festtag	Festtag
verehrungsstätte	Verehrungsstätte
attribute	Attribute
astroDimension	Astro-Dimension
pureurl	Pure URL
zertifizierung	Zertifizierung
schlüssellänge	Schlüssellänge
blockgröße	Blockgröße
runden	Runden
kryptoanalyse	Kryptoanalyse
sportdirektor	Sportdirektor
bischofsvikar	Bischofsvikar
pfarreienStand	Pfarreien Stand
katholikenStand	Katholiken Stand
diözesanadministrator	Diözesanadministrator
heimathafen	Heimathafen
extra1Daten	Extra1 Daten
extra2Daten	Extra2 Daten
extra3Daten	Extra3 Daten
extra4Daten	Extra4 Daten
extra5Daten	Extra5 Daten
bildgroesse	Bildgroesse
bewerber	Bewerber
teilnehmer	Teilnehmer
endspiel	Endspiel
tore	Tore
platzverweise	Platzverweise
elfmetertore	Elfmetertore
gelbeKarten	Gelbe karten
gelbroteKarten	Gelbrote karten
roteKarten	Rote karten
diözesanpriesterStand	Diözesanpriester Stand
konkathedrale	Konkathedrale
pastoralverbünde	Pastoralverbünde
rekordart2a	Rekordart2a
rekordzeit2a	Rekordzeit2a
rekordjahr2a	Rekordjahr2a
rekordfahrer2a	Rekordfahrer2a
rekordteam2a	Rekordteam2a
ordensbrüderStand	Ordensbrüder Stand
ordensschwesternStand	Ordensschwestern Stand
dsteigung	Dsteigung
nameEnglisch	Name englisch
nameGaelisch	Name gaelisch
rangeinwohner	Rangeinwohner
rechts	Rechts
anlauflänge	Anlauflänge
kpunkt	Kpunkt
regionBez	Region-Bez
atKbs	AT-KBS
kat	KAT
nachweisQuellhöhe	Nachweis-QuellhÖhe
nachweisMündungshöhe	Nachweis-MÜndungshÖhe
bundessprecher	Bundessprecher
verkehrsverbindung	Verkehrsverbindung
freigabe	Freigabe
portal1Lat	Portal1-Lat
portal1Long	Portal1-Long
portal1Region	Portal1-Region
portal1Name	Portal1-Name
portal2Lat	Portal2-Lat
portal2Long	Portal2-Long
portal2Region	Portal2-Region
portal2Name	Portal2-Name
raddurchmesser	Raddurchmesser
achsstand	Achsstand
entdDatum	Entd-Datum
jetztverein	Jetztverein
1.Stellv.Bürg.	1. stellv. Bürg.
2.Stellv.Bürg.	2. stellv. Bürg.
ersteTeilnahme	Erste teilnahme
anzahlTeilnahmen	Anzahl teilnahmen
hoechstePlatzierung	Hoechste platzierung
hoechstePunktzahl	Hoechste punktzahl
niedrigstePunktzahl	Niedrigste punktzahl
punkteschnitt	Punkteschnitt
longcodIne	Longcod ine
beschriftungsposition	Beschriftungsposition
nameslowakisch	Name Slowakisch
letzteTeilnahme	Letzte teilnahme
alcalde(2011)	Alcalde (2011)
ashley	Ashley
festigkeit	Festigkeit
sperreart	Sperreart
sperre	Sperre
maxsteigung	Maxsteigung
vorsteher	Vorsteher
ämter	ämter
stellvertreterin	Stellvertreterin
vorsteherin	Vorsteherin
nenndrehzahl	Nenndrehzahl
style	Style
titelfarbe	Titelfarbe
abschnittsfarbe	Abschnittsfarbe
flächgeStand	FlÄchge-Stand
namechinesisch	Name Chinesisch
stadtblume	Stadtblume
stadtbaum	Stadtbaum
festerradstand	Fester Radstand
zusatzbremse	Zusatzbremse
boden	Boden
apertur	Apertur
besonderheit	Besonderheit
karteText	Karte-Text
verstädterungsgrad	Verstädterungsgrad
stadtUndLandgemeinden	Stadt- und Landgemeinden
landgemeinden	Landgemeinden
starost	Starost
starostdatum	Starost Datum
vereinsname	Vereinsname
eishalle	Eishalle
chefTrainer	Chef-Trainer
wettbewerbsname	Wettbewerbsname
konzentrationsklasse	Konzentrationsklasse
spektraltyp	Spektraltyp
gcl	GCl
bauform	Bauform
familienname	Familienname
vorname	Vorname
regierungszeit	Regierungszeit
provinzIso	Provinz-ISO
stadtbezirksname	Stadtbezirksname
flächeLand	Fläche Land
flächeWasser	Fläche Wasser
rechtsformTräger	Rechtsform Träger
außenstelle	Außenstelle
flächeDunam	Fläche dunam
unterzeichnung	Unterzeichnung
klingenstärke	Klingenstärke
anzahlGemeinden	Anzahl gemeinden
provinzrat	Provinzrat
provinzratPartei	Provinzrat partei
kartegemeinden	Kartegemeinden
traktionsleistung	Traktionsleistung
militärischeBezeichnung	Militärische Bezeichnung
einsatzland	Einsatzland
entwickler/hersteller	Entwickler/Hersteller
entwicklungsjahr	Entwicklungsjahr
herstellerland	Herstellerland
waffenkategorie	Waffenkategorie
gewichtMitLeeremMagazin	Gewicht mit leerem Magazin
gewichtMitMaximalerAusrüstung	Gewicht mit maximaler Ausrüstung
visierlänge	Visierlänge
kaliber	Kaliber
möglicheMagazinfüllungen	Mögliche Magazinfüllungen
munitionszufuhr	Munitionszufuhr
kadenz	Kadenz
feuerarten	Feuerarten
züge	Züge
drall	Drall
visier	Visier
verschluss	Verschluss
ladeprinzip	Ladeprinzip
extras12a	Extras12a
extras12b	Extras12b
extras13a	Extras13a
extras13b	Extras13b
höchsteMannstärke	Höchste Mannstärke
koalition	Koalition
ideologie	Ideologie
europapartei	Europapartei
europagruppe	Europagruppe
abgeordnete	Abgeordnete
senatoren	Senatoren
europaabgeordnete	Europaabgeordnete
stauhoehe	Stauhoehe
durchfahrt	Durchfahrt
maut	Maut
webciteid	Webcite ID
uhrzeit	Uhrzeit
intensität	Intensität
intensitätstyp	Intensitätstyp
magnitude	Magnitude
magnitudentyp	Magnitudentyp
epizentrum	Epizentrum
betroffeneOrte	Betroffene Orte
tote	Tote
anzahl%25	Anzahl-%
schüler%25	Schüler-%
bilderwunsch	Bilderwunsch
baumaterial	Baumaterial
turinKönigsliste	Turin-KÖnigsliste
turinKönigslisteOhneKartusche	Turin-KÖnigsliste-Ohne-Kartusche
turinKönigslisteErklärung	Turin-KÖnigsliste-ErklÄrung
turinKönigslisteNr	Turin-KÖnigsliste-Nr
abydosKönigsliste	Abydos-KÖnigsliste
abydosKönigslisteErklärung	Abydos-KÖnigsliste-ErklÄrung
abydosKönigslisteNr	Abydos-KÖnigsliste-Nr
saqqaraKönigsliste	Saqqara-KÖnigsliste
saqqaraKönigslisteErklärung	Saqqara-KÖnigsliste-ErklÄrung
saqqaraKönigslisteNr	Saqqara-KÖnigsliste-Nr
flaggeLink	Flagge-Link
profi	Profi
höchsterrang	HÖchsterrang
break	Break
century	Century
wm	WM
minor	Minor
ärabezeichnung	Ärabezeichnung
prinzenname	Prinzenname
persönlicherName	Persönlicher Name
tempelname	Tempelname
posthumerName	Posthumer Name
inthronisation	Inthronisation
ruhestätte	Ruhestätte
détails	Détails
überhitzerfläche	Überhitzerfläche
tenderbauart	Tenderbauart
ndzylinderdurchmesser	NDZylinderdurchmesser
hdzylinderdurchmesser	HDZylinderdurchmesser
steuerungsart	Steuerungsart
oxidationsstabilität	Oxidationsstabilität
wichtigsteProduktionsländer	Wichtigste Produktionsländer
vorläufigeChartplatzierungen	Vorläufige Chartplatzierungen
zuchtnummer	Zuchtnummer
besetzung13a	Besetzung13a
besetzung13b	Besetzung13b
oberwappen	Oberwappen
halter	Halter
bilduntertitel	Bilduntertitel
entstehung	Entstehung
einwohnerzahlQuelle	Einwohnerzahl-Quelle
ortsbezirksnummer	Ortsbezirksnummer
schiffe	Schiffe
profil	Profil
wdpaId	Wdpa-Id
textoderbild	Textoderbild
jugendverein	Jugendverein
bisJahr	Bis jahr
trVerein	Tr verein
trVonJahr	Tr von jahr
trBisJahr	Tr bis jahr
debuet	Debuet
gegen	Gegen
geschlecht	Geschlecht
rel	Rel
kirche	Kirche
iataPrefixcode	Iata-Prefixcode
verfolgungsweltcup	Verfolgungsweltcup
verfolgung	Verfolgung
verfolgungt	Verfolgung T
verfolgungp	Verfolgung P
verfolgungs	Verfolgung S
massenstart	Massenstart
massenstartt	Massenstart T
massenstartp	Massenstart P
massenstarts	Massenstart S
linkbandiera	Link Bandiera
röhren	Röhren
sprintweltcup	Sprintweltcup
massenstartweltcup	Massenstartweltcup
05Dsm	05-DSM
05BezeichnungDsm	05-Bezeichnung-Dsm
07Dsm	07-DSM
07BezeichnungDsm	07-Bezeichnung-Dsm
08Icd	08-ICD
08BezeichnungIcd	08-Bezeichnung-Icd
09Icd	09-ICD
09BezeichnungIcd	09-Bezeichnung-Icd
10Icd	10-ICD
10BezeichnungIcd	10-Bezeichnung-Icd
10Dsm	10-DSM
10BezeichnungDsm	10-Bezeichnung-Dsm
11Dsm	11-DSM
11BezeichnungDsm	11-Bezeichnung-Dsm
einwohnerlk	Einwohner Lk
einwohnerlkquelle	Einwohner Lk Quelle
flächelk	Fläche Lk
mehrfachUngesättigteFettsäuren	Mehrfach ungesättigte Fettsäuren
vitaminA	Vitamin A
keinOrt	Kein ort
dbLname	Db lname
dbFname	Db fname
wpLname	Wp lname
wpFname	Wp fname
pid	PID
sonstigeBetriebseinrichtungen	Sonstige Betriebseinrichtungen
höheRathaus	Höhe Rathaus
nicknames	Nicknames
affiliateOld	Affiliate old
unternehmen	Unternehmen
projektWurdeAuf'eis'Gelegt	Projekt wurde auf \
neuformierung	Neuformierung
produktionsstart	Produktionsstart
lauflänge	Lauflänge
gasdruck	Gasdruck
ve1Name	Ve1-Name
ve1Art	VE1-ART
personal	Personal
koordRegion	Koord-Region
karteRegion	Karte-Region
karteLabelPosition	Karte-Label-Position
torschützenkönig	Torschützenkönig
letztesSpiel	Letztes spiel
boarder	Boarder
leagueChamps	League champs
vicePresident	Vice president
playoffAppearances	Playoff appearances
noPlayoffAppearances	No playoff appearances
offensiveCoordinator	Offensive coordinator
defensiveCoordinator	Defensive coordinator
histMisc	Hist misc
noPre1970sbChamps	No pre1970sb champs
pre1970sbChamps	Pre1970sb champs
chairman	Chairman
teamOwners	Team owners
helmet	Helmet
noLeagueChampionships	No league championships
4.mission	4.Mission
parteiobmann	Parteiobmann
vizeparteiobmann	Vizeparteiobmann
vizeparteiobfrau	Vizeparteiobfrau
fraktionsvorsitzender	Fraktionsvorsitzender
landtagsmandate	Landtagsmandate
letztesOberhaupt	Letztes Oberhaupt
offiziellerName	Offizieller Name
querschnitt	Querschnitt
überdeckung	Überdeckung
kartentitel	Kartentitel
kartengröße	Kartengröße
denkmaltyp	Denkmaltyp
jahrDerEntstehung	Jahr der Entstehung
jahrDerAnerkennung	Jahr der Anerkennung
gesamtlängeZusatz	GesamtlÄnge-Zusatz
längeAnmerkung	LÄnge-Anmerkung
alternativeNamen	Alternative namen
mittel	Mittel
mittelBreite	Mittel breite
mittelBeschriftung	Mittel beschriftung
außerkrafttretedatum	Außerkrafttretedatum
vater	Vater
mutter	Mutter
muttervater	Mutter Vater
geburtsjahr	Geburtsjahr
sterbejahr	Sterbejahr
rekord	Rekord
gag	GAG
gewinnsumme	Gewinnsumme
verwaltungadresse	Verwaltung Adresse
tipo	Tipo
nomefrazione	Nome Frazione
nomedelcomune	Nome Del Comune
abitanti	Abitanti
anno	Anno
bkNummer	BK-Nummer
generalsekretärin	Generalsekretärin
offizielleAbkürzung	Offizielle Abkürzung
deutscheBezeichnung	Deutsche Bezeichnung
englischeBezeichnung	Englische Bezeichnung
französischeBezeichnung	Französische Bezeichnung
spanischeBezeichnung	Spanische Bezeichnung
basierendAufUnResolution	Basierend auf UN-Resolution
weitereUnResolutionen	Weitere UN-Resolutionen
artDerMission	Art der Mission
beginnDerMission	Beginn der Mission
endeDerMission	Ende der Mission
leitungDerMission	Leitung der Mission
einsatzstärke(min.)	Einsatzstärke (min.)
einsatzstärke(max.)	Einsatzstärke (max.)
kartenübersicht	Kartenübersicht
bruder	Bruder
landDeutsch	Land deutsch
landRegional	Land regional
konföderation	Konföderation
techSponsor	Tech sponsor
heimstadion	Heimstadion
fifaAbkürzung	Fifa abkürzung
hoSieg	Ho sieg
hoNiederlage	Ho niederlage
wmteilnahme	Wmteilnahme
wmerste	Wmerste
wmbeste	Wmbeste
confedteiln	Confed Teiln
confederste	Confed Erste
confedbeste	Confed Beste
kontturnteiln	Kont Turn Teiln
kontturnerste	Kont Turn Erste
kontturnbeste	Kont Turn Beste
olympiamedaille	Olympia Medaille
olympiajahr	Olympia Jahr
caps	Caps
goals	Goals
club	Club
clubnat	Clubnat
player	Player
mw	Mw
zivileBezeichnung	Zivile Bezeichnung
entwickler/Hersteller	Entwickler / Hersteller
effektiveKampfentfernung	Effektive Kampfentfernung
maximaleSchussweite	Maximale Schussweite
mündungsgeschwindigkeitV	Mündungsgeschwindigkeit V
verabschiedung	Verabschiedung
umzusetzen	Umzusetzen
umgesetztdurch	Umgesetzt Durch
nameKartuscheSymbol	Name-Kartusche-Symbol
vname	VName
barrios	Barrios
abstandsaktiveSysteme	Abstandsaktive Systeme
goldnameOhneSymbol	Goldname-Ohne-Symbol
präfekturbezirk	Präfekturbezirk
präfekturbezirkLagebild	Präfekturbezirk-Lagebild
wappenlink	Wappenlink
davonLehrbeauftragte	Davon Lehrbeauftragte
binnengewässer	Binnengewässer
niederländisch	Niederländisch
norwegisch	Norwegisch
tschechisch	Tschechisch
flotte	Flotte
horusname3Erklärung	Horusname3-ErklÄrung
karnakKönigsliste	Karnak-KÖnigsliste
karnakKönigslisteErklärung	Karnak-KÖnigsliste-ErklÄrung
bruttoumsatzerlös	Bruttoumsatzerlös
anzahlDerMitgliedsparteien	Anzahl der Mitgliedsparteien
paraalter	Para Alter
namezeitraum	Name Zeitraum
ehemeinheit	Ehem Einheit
klassenzeichen	Klassenzeichen
breite(klassenzeichen)	Breite (Klassenzeichen)
längeÜa	Länge üA
breiteÜa	Breite üA
gewicht(segelfertig)	Gewicht (segelfertig)
segelflächeAmWind	Segelfläche am Wind
großsegel	Großsegel
genua	Genua
spinnaker	Spinnaker
takelungsart	Takelungsart
yardstickzahl	Yardstickzahl
verbreitungQuelle	Verbreitung quelle
landeskirche	Landeskirche
universität	Universität
bewohner(ges)	Bewohner (ges)
ephorus	Ephorus
studieninspektor	Studieninspektor
stiftsmusikdirektor	Stiftsmusikdirektor
repetenten	Repetenten
längeWl	Länge WL
masthöhe	Masthöhe
fock	Fock
epoche	Epoche
knoten	Knoten
periwinkel	Periwinkel
peridatum	Peridatum
komponist	Komponist
pfeilhöhe	PfeilhÖhe
stammverein	Stammverein
adresseStadtverwaltung	Adresse stadtverwaltung
coa	Coa
volkszählung	Volkszählung
urbanisierung	Urbanisierung
alphabetisierung	Alphabetisierung
gemeindeanzahl	Gemeindeanzahl
volksbezeichnung	Volksbezeichnung
enthaltenIn	Enthalten in
sonstiges3titel	Sonstiges3Titel
sonstiges3inhalt	Sonstiges3Inhalt
korpsabzeichen	Korpsabzeichen
websiteText	Website-Text
jugendMitarbeiter	Jugend mitarbeiter
jugendJahr	Jugend jahr
jugendEinheiten	Jugend einheiten
websiteDeutsch	Website Deutsch
hoeheFallkante	Hoehe-Fallkante
anzahlGefaelle	Anzahl gefaelle
anzahlgrandslamtitelmixed	Anzahl Grand Slam Titel Mixed
wappenHöhe	Wappen-HÖhe
karte1Beschreibung	Karte1-Beschreibung
einwohnerK	Einwohner k
standK	Stand k
einwohnerStadt	Einwohner stadt
einwohnerLand	Einwohner land
flächeK	FLÄCHE K
alkalde	Alkalde
statusOrt	Status ort
einwohnerOrt	Einwohner ort
standOrt	Stand ort
flächeOrt	FLÄCHE ORT
bevölkerungsdichteK	BevÖlkerungsdichte k
haftplätze	Haftplätze
mitarbeiterEinzelnachweis	Mitarbeiter Einzelnachweis
box	Box 
netzkategorie	Netzkategorie
kompletteWiedervereinigung	Komplette Wiedervereinigung
gemeindepräsidentin	GemeindeprÄsidentin
ländercode	Ländercode
schusshand	Schusshand
draftjahr	Draftjahr
runde	Runde
stelle	Stelle
draftverein	Draftverein
lautschrift	Lautschrift
dänischerName	Dänischer Name
markatal	Markatal
dativ	Dativ
heimLogo	Heim logo
gastLogo	Gast logo
spieltag	Spieltag
lichteweite	Lichteweite
walisisch	Walisisch
rangwalisisch	Rangwalisisch
nameDerVolkswirtschaft	Name der Volkswirtschaft
weltwirtschaftsrang	Weltwirtschaftsrang
bruttoinlandsprodukt(bip)	Bruttoinlandsprodukt (BIP)
bipProKopf	BIP pro Kopf
bipNachWirtschaftssektor	BIP nach Wirtschaftssektor
wirtschaftswachstum	Wirtschaftswachstum
inflationsrate	Inflationsrate
erwerbstätige	Erwerbstätige
erwerbsquote	Erwerbsquote
export	Export
exportgüter	Exportgüter
exportpartner	Exportpartner
import	Import
importgüter	Importgüter
importpartner	Importpartner
außenhandelsbilanz	Außenhandelsbilanz
öffentlicheSchulden	Öffentliche Schulden
staatseinnahmen	Staatseinnahmen
staatsausgaben	Staatsausgaben
neuverschuldung	Neuverschuldung
freizeitpark	Freizeitpark
antriebsart	Antriebsart
abfahrt	Abfahrt
gefälle	GEFÄLLE
fahrzeit	Fahrzeit
wagen	Wagen
sitzreihen	Sitzreihen
inversionen	Inversionen
elemente	Elemente
themenbereich	Themenbereich
steilsterkm	Steilsterkm
5.mission	5.Mission
besucherJahr	Besucher jahr
latDir	LAT DIR
lonDir	LON DIR
tetel	Tetel
sAnzahlT	S anzahl t
sHochGes	S hoch ges
gates	Gates
magazinzufuhr	Magazinzufuhr
testort	Testort
testart	Testart
testhöhe	Testhöhe
waffentyp	Waffentyp
sprengkraft	Sprengkraft
letzteSaison	Letzte saison
letztePosition	Letzte position
maplabel	Maplabel
unitaryWales	Unitary wales
constituencyWelshAssembly	Constituency welsh assembly
hintergrundfarbe	Hintergrundfarbe
bestleistung	Bestleistung
landeskarte	Landeskarte
artDerRegion	Art der Region
rajonschlüssel	Rajonschlüssel
ortslage	Ortslage
häuser	Häuser
artikelid	Artikel ID
keingeoartikel	Keingeoartikel
löschpulver	Löschpulver
hilfeleistungssatz	Hilfeleistungssatz
rohstoffe	Rohstoffe
wärmeleitzahl\u039B	Wärmeleitzahl \u03BB
spezifischeWärmekapazitätC	Spezifische Wärmekapazität c
rohdichte\u03A1	Rohdichte \u03C1
dampfdiffusionswiderstand\u039C	Dampfdiffusionswiderstand \u03BC
brandschutzklasse	Brandschutzklasse
einsatzbereiche	Einsatzbereiche
materialkosten	Materialkosten
chassis	Chassis
reifen	Reifen
konstruktionshöhe	KonstruktionshÖhe
lichteHöhe	Lichte hÖhe
bildBrandzeichenZeichnung	Bild Brandzeichen Zeichnung
bildBrandzeichenFell	Bild Brandzeichen Fell
thronname3Erklärung	Thronname3-ErklÄrung
wwwText	WWW-Text
name9Erweitert	Name9-Erweitert
name10Erweitert	Name10-Erweitert
produktionVon	Produktion von
produktionBis	Produktion bis
drehmoment	Drehmoment
kraftstoff	Kraftstoff
gänge	Gänge
reifendimensionVorne	Reifendimension vorne
reifendimensionHinten	Reifendimension hinten
sitzhöhe	Sitzhöhe
tankvolumen	Tankvolumen
vorgängermodell	Vorgängermodell
territorien	Territorien
inaktivSeit	Inaktiv seit
übernommenAm	Übernommen am
übernommenVon	Übernommen von
varietäten	Varietäten
nocat	No Cat
straßengestaltung	Straßengestaltung
refSchüler	Ref-Schüler
int.Name	Int. Name
kreisNummer	Kreis nummer
quartierliste	Quartierliste
wohngebäude	WohngebÄude
wohnungen	Wohnungen
subfamilie	Subfamilie
teamchef	Teamchef
technDirektor	Techn direktor
fassadenfarbe	Fassadenfarbe
abbruch	Abbruch
mündungsenergieE	Mündungsenergie E
freibord	Freibord
perizeit	Perizeit
gefährdung	Gefährdung
sonnenstunden	Sonnenstunden
todesfälle(anzahl)	Todesfälle (Anzahl)
verwaltungname	Verwaltung Name
zweigleisigkeit	Zweigleisigkeit
atStreckennr	At-Streckennr
produktion	Produktion
kameratyp	Kameratyp
objektivanschluss	Objektivanschluss
filmformat	Filmformat
aufnahmeformat	Aufnahmeformat
suchertyp	Suchertyp
sucherbildfeld	Sucherbildfeld
sucheranzeige	Sucheranzeige
aufnahmebetriebsarten	Aufnahmebetriebsarten
filmtransport	Filmtransport
bildfrequenz	Bildfrequenz
belichtungsmessung	Belichtungsmessung
belichtungsmessbereich	Belichtungsmessbereich
verschlusstyp	Verschlusstyp
verschlusszeiten	Verschlusszeiten
blitzanschluss	Blitzanschluss
blitzsynchronisation	Blitzsynchronisation
auslaender	Auslaender
gewicht(ballast,Kiel)	Gewicht (Ballast, Kiel)
gennaker	Gennaker
ligaLogo	Liga logo
vorherige	Vorherige
naechste	Naechste
absteiger	Absteiger
ersteLiga	Erste liga
zweiteLiga	Zweite liga
dritteLiga	Dritte liga
vierteLiga	Vierte liga
rd2Seed	RD2-Seed
rd3Seed	RD3-Seed
minenschutz	Minenschutz
scoreWidth	Score-Width
teamWidth	Team-Width
eigennameOhneKartusche	Eigenname-Ohne-Kartusche
fundstelle(deutsch)	Fundstelle (deutsch)
eigenname2OhneKartusche	Eigenname2-Ohne-Kartusche
anzahlProvinzen	Anzahl provinzen
gast	Gast
gastkurz	Gast Kurz
gh	GH
heim	Heim
heimkurz	Heim Kurz
hh	HH
he	HE
lp	LP
gasthr	Gast HR
heimhr	Heim HR
portal1Elevation	Portal1-Elevation
portal2Elevation	Portal2-Elevation
ehemalige22a	Ehemalige22a
ehemalige22b	Ehemalige22b
ehemalige23a	Ehemalige23a
ehemalige23b	Ehemalige23b
