quasiris_id	topic	nr_in_context	name
fussballde643	Organisation	643	FIFA
fussballde645	Stadt	645	Steinfurt
fussballde647	Stadt	647	Gronau
fussballde649	Fussball	649	VfB
fussballde65	Stadt	65	Nürnberg
fussballde651	Fussball	651	VfB Stuttgart
fussballde653	Fussball	653	SV Oberreichenbach
fussballde655	Fussball	655	SV Sulgen
fussballde657	Auto	657	Mercedes
fussballde659	Stadt	659	Stuttgart
fussballde661	Gegenstand	661	Frauen
fussballde663	Fussball	663	Keisuke Honda
fussballde665	Fussball	665	Manchester City
fussballde667	Firma	667	Honda
fussballde669	Fussball	669	Rüdiger Vollborn
fussballde67	Fussball	67	Cristiano Ronaldo
fussballde671	Fussball	671	Manchester United
fussballde673	Fussball	673	Stefan Kießling
fussballde675	Fussball	675	Rudi Völler
fussballde677	Fussball	677	Dominique Taboga
fussballde679	Politik	679	Hauptstadt
fussballde681	Politik	681	Bundeskriminalamt
fussballde683	Politik	683	Bund
fussballde685	Land	685	Albanien
fussballde687	Stadt	687	Wien
fussballde689	Stadt	689	Tirana
fussballde69	Fussball	69	Ronaldo
fussballde691	News	691	Erpressung
fussballde693	Fussball	693	Miroslav Klose
fussballde695	Fussball	695	Dynamo Kiew
fussballde697	Fussball	697	Huub Stevens
fussballde699	Fussball	699	Lewis Holtby
fussballde7	Fussball	7	Bayern München
fussballde701	Fussball	701	Lazio Rom
fussballde703	Fussball	703	Maccabi Haifa
fussballde705	Fussball	705	AZ Alkmaar
fussballde707	Fussball	707	Anschi Machatschkala
fussballde709	Fussball	709	Tottenham Hotspur
fussballde71	Fussball	71	Franck Ribéry
fussballde711	Fussball	711	FC Thun
fussballde713	Fussball	713	Olympique Lyon
fussballde715	Fussball	715	Klose
fussballde717	Land	717	Zypern
fussballde719	Land	719	Kasachstan
fussballde721	Stadt	721	Kiew
fussballde723	Stadt	723	Warschau
fussballde725	Stadt	725	Rom
fussballde727	Fussball	727	FC Schalke 04
fussballde729	Fussball	729	FC Schalke
fussballde73	Fussball	73	Paris Saint-Germain
fussballde731	Fussball	731	Horst Heldt
fussballde733	Fussball	733	FC Basel
fussballde735	TV	735	ZDF
fussballde737	TV	737	Fernsehen
fussballde739	Fussball	739	Slovan Liberec
fussballde741	Fussball	741	Girondins Bordeaux
fussballde743	Land	743	Spanien
fussballde745	Land	745	England
fussballde747	Organisation	747	Europa League
fussballde749	Fussball	749	Matthias Sammer
fussballde75	Fussball	75	Stürmer
fussballde751	Fussball	751	FC Chelsea
fussballde753	Fussball	753	Sammer
fussballde755	Wirtschaft	755	Arbeitgeber
fussballde757	Person	757	Pep Guardiola
fussballde759	Gegenstand	759	Mensch
fussballde761	Stadt	761	Augsburg
fussballde763	Fussball	763	Wiese
fussballde765	Politik	765	Ministerium
fussballde767	Stadt	767	Neumünster
fussballde769	Fussball	769	Fußball Bundesliga
fussballde77	Fussball	77	Fußball
fussballde771	Fussball	771	Fußball 2. Bundesliga
fussballde773	Bundesland	773	Hamburg
fussballde775	Firma	775	Roland
fussballde777	Fussball	777	Bremer SV
fussballde779	Fussball	779	Blumenthaler SV
fussballde781	Fussball	781	Werder
fussballde783	Fussball	783	SV Werder Bremen
fussballde785	Fussball	785	Brinkumer SV
fussballde787	Fussball	787	Habenhauser FV
fussballde789	Fussball	789	FC Union 60
fussballde79	Fussball	79	Olivier Giroud
fussballde791	Fussball	791	FV
fussballde793	Politik	793	Union
fussballde795	Stadt	795	Bremerhaven
fussballde797	Fussball	797	FC St. Pauli
fussballde799	Fussball	799	FC Köln
fussballde8	Fussball	8	Mario Götze
fussballde801	Fussball	801	1. FC Köln
fussballde803	Firma	803	Union Berlin
fussballde805	Stadt	805	Aalen
fussballde807	Fussball	807	Karlsruher SC
fussballde809	Fussball	809	VfR Aalen
fussballde81	Fussball	81	Wikinger
fussballde811	Person	811	Max Meyer
fussballde813	Fussball	813	Sebastian Mielitz
fussballde815	Fussball	815	Robin Dutt
fussballde817	Fussball	817	Raphael Wolf
fussballde819	Fussball	819	1899 Hoffenheim
fussballde821	Land	821	Kuba
fussballde823	Stadt	823	Saarbrücken
fussballde825	Fussball	825	Wayne Rooney
fussballde827	Fussball	827	Shinji Kagawa
fussballde829	Fussball	829	Kyle Walker
fussballde83	Land	83	Griechenland
fussballde831	Fussball	831	Robin van Persie
fussballde833	Fussball	833	Gareth Bale
fussballde835	Fussball	835	Athletic Bilbao
fussballde837	Fussball	837	Iker Muniain
fussballde839	Fussball	839	Karim Benzema
fussballde841	Politiker	841	Manfred Schmidt
fussballde843	Politiker	843	Dr. Manfred Schmidt
fussballde845	Fussball	845	TSG Sprockhövel
fussballde847	Politik	847	Kommunen
fussballde849	Stadt	849	Wadersloh
fussballde85	Land	85	Frankreich
fussballde851	Stadt	851	Nordkirchen
fussballde853	Stadt	853	Lüdinghausen
fussballde855	Stadt	855	Beckum
fussballde857	Stadt	857	Sprockhövel
fussballde859	Stadt	859	Kamen
fussballde861	Person	861	Manfred G. Schmidt
fussballde863	Fussball	863	FC Augsburg
fussballde865	Firma	865	Eintracht Braunschweig
fussballde867	Gegenstand	867	Vater
fussballde869	Stadt	869	Braunschweig
fussballde87	Land	87	Deutschland
fussballde871	Fussball	871	Pierre Littbarski
fussballde873	Fussball	873	Thomas Häßler
fussballde875	Firma	875	Commerzbank
fussballde877	Firma	877	Dresdner Bank
fussballde879	Firma	879	Nike
fussballde881	Gegenstand	881	Bildung
fussballde883	Stadt	883	Niersbach
fussballde885	Stadt	885	Schmitt
fussballde887	Stadt	887	Elbe
fussballde889	Stadt	889	Heinbockel
fussballde89	Land	89	Brasilien
fussballde891	Stadt	891	Sögel
fussballde893	Stadt	893	Barsinghausen
fussballde895	Stadt	895	Göttingen
fussballde897	Fussball	897	Tom Bertram
fussballde899	Stadt	899	Sömmerda
fussballde9	Fussball	9	Götze
fussballde901	Fussball	901	OSC Bremerhaven
fussballde903	Fussball	903	Harburger TB
fussballde905	Politiker	905	Dieter Fischer
fussballde907	Gegenstand	907	Alter
fussballde909	Person	909	Astrid Lindgren
fussballde91	Land	91	Ukraine
fussballde911	Gegenstand	911	Schule
fussballde913	Gegenstand	913	Marke
fussballde915	Gegenstand	915	Behinderung
fussballde917	Stadt	917	Delmenhorst
fussballde919	Stadt	919	Edewecht
fussballde921	Fussball	921	Axel Roos
fussballde923	Fussball	923	1. FC Kaiserslautern
fussballde925	Fussball	925	FC Kaiserslautern
fussballde927	Politiker	927	Joachim Gauck
fussballde929	Politik	929	Bundespräsident
fussballde93	Land	93	Schweden
fussballde931	Firma	931	Deutsche Telekom
fussballde933	Stadt	933	Kaiserslautern
fussballde935	Produkte	935	Kopfhörer
fussballde937	Fussball	937	Marwin Hitz
fussballde939	Land	939	Katar
fussballde941	Krankheit	941	Wunde
fussballde943	Fussball	943	Rafinha
fussballde945	Fussball	945	Daniel Van Buyten
fussballde947	Fussball	947	Tom Starke
fussballde949	Fussball	949	2. Liga
fussballde95	Land	95	Kroatien
fussballde951	Fussball	951	Juan Cuadrado
fussballde953	Politiker	953	Peter Friedrich
fussballde955	Politiker	955	Bundesinnenminister
fussballde957	Politiker	957	Hans-Peter Friedrich
fussballde959	Fussball	959	VfB Oldisleben
fussballde961	Wirtschaft	961	Mitarbeiter
fussballde963	Stadt	963	Oldisleben
fussballde965	Fussball	965	Blankenburg
fussballde967	Stadt	967	Bad Blankenburg
fussballde969	Gegenstand	969	Kinder
fussballde97	Land	97	Island
fussballde971	Fussball	971	DJK Eppelheim
fussballde973	Fussball	973	Fußballfans
fussballde975	Fussball	975	Fußball-Fans
fussballde977	Politik	977	Abstimmung
fussballde979	Gegenstand	979	Preis
fussballde981	Gegenstand	981	Gewinnspiel
fussballde983	Fussball	983	Kevin Großkreutz
fussballde985	Fussball	985	Thomas Doll
fussballde987	Gegenstand	987	Sprache
fussballde989	Gegenstand	989	Ehe
fussballde99	Land	99	Rumänien
fussballde991	Fussball	991	Sami Hyypiä
fussballde993	Fussball	993	Simon Rolfes
fussballde995	Stadt	995	Sankt Sebastian
fussballde997	Fussball	997	SV Sandhausen
fussballde999	Fussball	999	Simon Tüting
fussballdeAuto0			Auto
fussballdeAutor0			Autor
fussballdeBundesland0			Bundesland
fussballdeEishockey0			Eishockey
fussballdeEvent0			Event
fussballdeFeiertag0			Feiertag
fussballdeFilm0			Film
fussballdeFirma0			Firma
fussballdeFormel10			Formel1
fussballdeFussball0			Fussball
fussballdeGegenstand0			Gegenstand
fussballdeKontinent0			Kontinent
fussballdeKrankheit0			Krankheit
fussballdeKrieg0			Krieg
fussballdeLand0			Land
fussballdeMusiker0			Musiker
fussballdeNews0			News
fussballdeOrganisation0			Organisation
fussballdeOrt0			Ort
fussballdePerson0			Person
fussballdePolitik0			Politik
fussballdePolitiker0			Politiker
fussballdeProdukte0			Produkte
fussballdeRegion0			Region
fussballdeRegisseur0			Regisseur
fussballdeSportler0			Sportler
fussballdeStadt0			Stadt
fussballdeTV0			TV
fussballdeUniversität0			Universität
fussballdeWirtschaft0			Wirtschaft
ratgeber1	Fussball	1	FC Bayern
ratgeber10	Fussball	10	Mario Gomez
ratgeber1001	Auto	1001	Autoversicherung
ratgeber1003	Gegenstand	1003	Ohr
ratgeber1005	Politik	1005	Straßenverkehrsordnung
ratgeber1007	Gegenstand	1007	Motorrad
ratgeber1009	Stadt	1009	Wittenburg
ratgeber101	Politik	101	Metallindustrie
ratgeber1011	Stadt	1011	Senftenberg
ratgeber1013	Stadt	1013	Bispingen
ratgeber1015	Stadt	1015	Neuss
ratgeber1017	Stadt	1017	Bottrop
ratgeber1019	Wirtschaft	1019	Fluglinien
ratgeber1021	Wirtschaft	1021	Fluglinie
ratgeber1023	Krankheit	1023	Fehlgeburt
ratgeber1025	Universität	1025	Universität Bremen
ratgeber1027	Kontinent	1027	Nordamerika
ratgeber1029	Gegenstand	1029	Frühgeburt
ratgeber103	Politik	103	FDP
ratgeber1031	Gegenstand	1031	Kohlensäure
ratgeber1033	Gegenstand	1033	Wasser
ratgeber1035	Gegenstand	1035	Wärmeenergie
ratgeber1037	Gegenstand	1037	Heizung
ratgeber1039	Produkte	1039	Kaminholz
ratgeber1041	Krankheit	1041	Haltungsschäden
ratgeber1043	Gegenstand	1043	Bildung
ratgeber1045	Stadt	1045	Leitern
ratgeber1047	Auto	1047	New Yorker
ratgeber1049	Stadt	1049	London
ratgeber105	Politiker	105	Philipp Rösler
ratgeber1051	Gegenstand	1051	Renovierung
ratgeber1053	Gegenstand	1053	Fliesen
ratgeber1055	Gegenstand	1055	Schimmel
ratgeber1057	Produkte	1057	Holzpellets
ratgeber1059	Film	1059	Die Wand
ratgeber1061	Gegenstand	1061	Tapeten
ratgeber1063	Produkte	1063	Badfliesen
ratgeber1065	Stadt	1065	Oberstdorf
ratgeber1067	Formel1	1067	BAR
ratgeber1069	Gegenstand	1069	Skihütten
ratgeber107	Person	107	Nora Tschirner
ratgeber1071	Gegenstand	1071	Wanderwege
ratgeber1073	Firma	1073	Ski amadé
ratgeber1075	Person	1075	Dash Snow
ratgeber1077	Stadt	1077	Mekka
ratgeber1079	Produkte	1079	Schlitten
ratgeber1081	Gegenstand	1081	Mieter
ratgeber1083	Gegenstand	1083	Medikamente
ratgeber1085	Gegenstand	1085	Fuge
ratgeber1087	Gegenstand	1087	Silikon
ratgeber1089	Produkte	1089	Putz
ratgeber109	Person	109	Christian Ulmen
ratgeber11	Fussball	11	Borussia
ratgeber111	Person	111	Sibel Kekilli
ratgeber113	Ort	113	Weimar
ratgeber115	Stadt	115	Ulmen
ratgeber117	Bundesland	117	Berlin
ratgeber119	Ort	119	Flughafen
ratgeber12	Fussball	12	Manuel Neuer
ratgeber121	Ort	121	Flughafen Berlin-Schönefeld
ratgeber123	Stadt	123	Schönefeld
ratgeber125	Feiertag	125	Heilige Drei Könige
ratgeber127	Politiker	127	Friedrich
ratgeber129	Person	129	Rainald von Dassel
ratgeber13	Fussball	13	Fortuna Düsseldorf
ratgeber131	Person	131	Nikolaus von Verdun
ratgeber133	Stadt	133	Mailand
ratgeber135	Stadt	135	Dassel
ratgeber137	Land	137	Indien
ratgeber139	Stadt	139	Weisen
ratgeber14	Fussball	14	FC Barcelona
ratgeber141	Gegenstand	141	Holz
ratgeber143	Gegenstand	143	Mensch
ratgeber145	Produkte	145	Brennholz
ratgeber147	Fussball	147	Rissen
ratgeber149	Firma	149	Stiftung Warentest
ratgeber15	Fussball	15	SC Freiburg
ratgeber151	Gegenstand	151	Gehalt
ratgeber153	Gegenstand	153	Energie
ratgeber155	Auto	155	Auto
ratgeber157	Auto	157	Bremse
ratgeber159	Feiertag	159	Ostersonntag
ratgeber16	Fussball	16	Arjen Robben
ratgeber161	Gegenstand	161	Eltern
ratgeber163	Gegenstand	163	Garten
ratgeber165	Person	165	Ferdinand von Saar
ratgeber167	Stadt	167	Glocken
ratgeber169	Auto	169	Oldtimer
ratgeber17	Fussball	17	Xherdan Shaqiri
ratgeber171	Organisation	171	ADAC
ratgeber173	Stadt	173	Steinhöfel
ratgeber175	Produkte	175	Wein
ratgeber177	News	177	Streit
ratgeber179	Gegenstand	179	Vanille
ratgeber18	Fussball	18	Jupp Heynckes
ratgeber181	Stadt	181	Schlitz
ratgeber183	Film	183	Quellen des Lebens
ratgeber185	Stadt	185	Lichte
ratgeber187	Ort	187	Harz
ratgeber189	Krankheit	189	PMS
ratgeber19	Fussball	19	Uli Hoeneß
ratgeber191	Krankheit	191	Endometriose
ratgeber193	Gegenstand	193	Schwangerschaft
ratgeber195	Gegenstand	195	Frauenarzt
ratgeber197	Politik	197	EU
ratgeber199	Gegenstand	199	Heizöl
ratgeber2	Fussball	2	FC Bayern München
ratgeber20	Fussball	20	Real Madrid
ratgeber201	Wirtschaft	201	Arbeit
ratgeber203	Produkte	203	Kamin
ratgeber205	Stadt	205	Hildesheim
ratgeber207	Gegenstand	207	CO2
ratgeber209	Stadt	209	Altholz
ratgeber21	Fussball	21	Jürgen Klopp
ratgeber211	Organisation	211	Kirche
ratgeber213	Organisation	213	Katholische Kirche
ratgeber215	Organisation	215	Katholischen Kirche
ratgeber217	Land	217	Spanien
ratgeber219	Gegenstand	219	Spenden
ratgeber22	Fussball	22	UEFA
ratgeber221	Stadt	221	Esche
ratgeber223	Wirtschaft	223	Forstwirtschaft
ratgeber225	Stadt	225	Spalt
ratgeber227	News	227	Feuer
ratgeber229	Stadt	229	Platten
ratgeber23	Fussball	23	Lionel Messi
ratgeber231	Stadt	231	Greifen
ratgeber233	Krankheit	233	Nesselsucht
ratgeber235	Krankheit	235	Juckreiz
ratgeber237	Krankheit	237	Urtikaria
ratgeber239	Krankheit	239	chronische Urtikaria
ratgeber24	Fussball	24	Schalke
ratgeber241	Krankheit	241	Hautausschlag
ratgeber243	Nahrung	243	Tee
ratgeber245	Produkte	245	Kaminofen
ratgeber247	Stadt	247	Eschlkam
ratgeber249	News	249	Feuerwehr
ratgeber25	Fussball	25	Neuer
ratgeber251	News	251	Brand
ratgeber253	News	253	Bedrohung
ratgeber255	Krankheit	255	Erkältung
ratgeber257	Gegenstand	257	Glück
ratgeber259	Person	259	Kinderarzt
ratgeber26	Fussball	26	FSV Mainz
ratgeber261	Stadt	261	Nürnberg
ratgeber263	Land	263	Deutschland
ratgeber265	Stadt	265	Einig
ratgeber267	Krankheit	267	Ödeme
ratgeber269	Stadt	269	Jucken
ratgeber27	Fussball	27	Thomas Müller
ratgeber271	Krankheit	271	Allergische Urtikaria
ratgeber273	Krankheit	273	Gelenkschmerzen
ratgeber275	Krankheit	275	Viren
ratgeber277	Krankheit	277	Lepra
ratgeber279	Krankheit	279	Wärme-Urtikaria
ratgeber28	Fussball	28	Gomez
ratgeber281	Krankheit	281	Kälte-Urtikaria
ratgeber283	Gegenstand	283	Tauchen
ratgeber285	Stadt	285	Scheuern
ratgeber287	News	287	Notfall
ratgeber289	Krankheit	289	Cholinergische Urtikaria
ratgeber29	Fussball	29	Werder Bremen
ratgeber291	Krankheit	291	Fieber
ratgeber293	Krankheit	293	Allergie
ratgeber295	Krankheit	295	Entzündungen
ratgeber297	Gegenstand	297	Hausmittel
ratgeber299	Bundesland	299	Hamburg
ratgeber3	Fussball	3	Bayern München
ratgeber30	Fussball	30	Boateng
ratgeber301	Stadt	301	Wassers
ratgeber303	Stadt	303	Bad Salzungen
ratgeber305	Person	305	Christiane Krause
ratgeber307	Politik	307	Wahl
ratgeber309	Krankheit	309	Verbrennungen
ratgeber31	Fussball	31	Fortuna
ratgeber311	Land	311	Großbritannien
ratgeber313	Land	313	Irland
ratgeber315	Event	315	Weihnachten
ratgeber317	Feiertag	317	Allerheiligen
ratgeber319	Gegenstand	319	Nüsse
ratgeber32	Fussball	32	FCB
ratgeber321	Stadt	321	Essen
ratgeber323	Fussball	323	Rote Beete
ratgeber325	Gegenstand	325	Fisch
ratgeber327	Gegenstand	327	Mandeln
ratgeber329	Gegenstand	329	Salat
ratgeber33	Bundesland	33	Bayern
ratgeber331	Gegenstand	331	Familie
ratgeber333	Gegenstand	333	Sparen
ratgeber335	Event	335	Heiligabend
ratgeber337	Feiertag	337	Weihnachtstag
ratgeber339	Gegenstand	339	Armut
ratgeber34	Sportler	34	Daniel Van Buyten
ratgeber341	Gegenstand	341	Geburt
ratgeber343	Stadt	343	Bonn
ratgeber345	Gegenstand	345	Gemüse
ratgeber347	Gegenstand	347	Obst
ratgeber349	Gegenstand	349	Milch
ratgeber35	Sportler	35	Thomas Schaaf
ratgeber351	Produkte	351	Olivenöl
ratgeber353	Region	353	Kontinent
ratgeber355	Land	355	Italien
ratgeber357	Firma	357	Bertelsmann
ratgeber359	Gegenstand	359	Erziehung
ratgeber36	Bundesland	36	Bremen
ratgeber361	Gegenstand	361	Schule
ratgeber363	Stadt	363	Lehre
ratgeber365	Krankheit	365	Wochenbett
ratgeber367	Krankheit	367	Wunde
ratgeber369	Gegenstand	369	Kaiserschnitt
ratgeber37	Stadt	37	München
ratgeber371	Kontinent	371	Asien
ratgeber373	Gegenstand	373	Grünkohl
ratgeber375	Krankheit	375	Blinddarmentzündung
ratgeber377	Krankheit	377	Appendizitis
ratgeber379	Krankheit	379	Erbrechen
ratgeber38	Stadt	38	Dortmund
ratgeber381	Firma	381	Roland
ratgeber383	Gegenstand	383	Bauchschmerzen
ratgeber385	Stadt	385	Leipzig
ratgeber387	Produkte	387	Schokolade
ratgeber389	Politik	389	Rathaus
ratgeber39	Stadt	39	Barcelona
ratgeber391	Politik	391	Bundesländer
ratgeber393	Politik	393	Hauptstadt
ratgeber395	TV	395	24
ratgeber397	Stadt	397	Wien
ratgeber399	Produkte	399	Weihnachtsbaum
ratgeber4	Fussball	4	Mario Götze
ratgeber40	Stadt	40	Madrid
ratgeber401	Event	401	Advent
ratgeber403	Gegenstand	403	Plätzchen
ratgeber405	Person	405	Max Valier
ratgeber407	Stadt	407	Pracht
ratgeber409	Gegenstand	409	Scheidung
ratgeber41	Stadt	41	Struth
ratgeber411	Gegenstand	411	Sorgerecht
ratgeber413	Gegenstand	413	Vater
ratgeber415	Person	415	Simonides von Keos
ratgeber417	Gegenstand	417	Schüler
ratgeber419	Nahrung	419	Christstollen
ratgeber42	Stadt	42	Weste
ratgeber421	Stadt	421	Waren
ratgeber423	Gegenstand	423	Kerzen
ratgeber425	Krankheit	425	Rausch
ratgeber427	Stadt	427	Wiesbaden
ratgeber429	Gegenstand	429	Männer
ratgeber43	Stadt	43	Mainz
ratgeber431	Gegenstand	431	Frauen
ratgeber433	Stadt	433	Schmuck
ratgeber435	Stadt	435	Grab
ratgeber437	Krankheit	437	Leistenbruch
ratgeber439	Krankheit	439	Verstopfung
ratgeber44	Stadt	44	Düsseldorf
ratgeber441	Fussball	441	Fußball
ratgeber443	Gegenstand	443	Alter
ratgeber445	Land	445	Lettland
ratgeber447	Land	447	Finnland
ratgeber449	Land	449	Polen
ratgeber45	Stadt	45	Leverkusen
ratgeber451	Stadt	451	Rostock
ratgeber453	Ort	453	Erde
ratgeber455	Autor	455	Bestseller
ratgeber457	Event	457	Silvester
ratgeber459	Stadt	459	Karlsruhe
ratgeber46	Wirtschaft	46	Steve Ballmer
ratgeber461	Stadt	461	Karlsburg
ratgeber463	Person	463	Falko Traber
ratgeber465	Stadt	465	Zelten
ratgeber467	Stadt	467	Ehrenhof
ratgeber469	Gegenstand	469	Joggen
ratgeber47	Wirtschaft	47	Steve Jobs
ratgeber471	Krieg	471	Zweiten Weltkrieg
ratgeber473	Krieg	473	Weltkrieg
ratgeber475	Theater	475	Schauspielhaus
ratgeber477	Gegenstand	477	Meer
ratgeber479	Gegenstand	479	Tiere
ratgeber48	Firma	48	Microsoft
ratgeber481	Nahrung	481	Lebensmittel
ratgeber483	Politik	483	Bund
ratgeber485	Krankheit	485	Durchfall
ratgeber487	Organisation	487	Verbraucherzentrale
ratgeber489	Stadt	489	Schleswig
ratgeber49	Wirtschaft	49	Bill Gates
ratgeber491	Firma	491	Rémy Cointreau
ratgeber493	Krankheit	493	FAS
ratgeber495	Produkte	495	Champagner
ratgeber497	Person	497	Marie Antoinette
ratgeber499	Stadt	499	Erben
ratgeber5	Fussball	5	Götze
ratgeber50	Wirtschaft	50	Mark Zuckerberg
ratgeber501	Stadt	501	Besitz
ratgeber503	Firma	503	Pommery
ratgeber505	Firma	505	Extra
ratgeber507	Gegenstand	507	Trauben
ratgeber509	Firma	509	BBC
ratgeber51	Firma	51	Reuters
ratgeber511	Gegenstand	511	Sport
ratgeber513	Firma	513	Moët & Chandon
ratgeber515	Person	515	Dom Pérignon
ratgeber517	Gegenstand	517	Weingut
ratgeber519	Stadt	519	Paris
ratgeber52	Wirtschaft	52	Kündigung
ratgeber521	Firma	521	Veuve Clicquot Ponsardin
ratgeber523	Musiker	523	Nicole
ratgeber525	Gegenstand	525	Bergamotte
ratgeber527	Gegenstand	527	Grapefruit
ratgeber529	Gegenstand	529	Pfirsich
ratgeber53	Firma	53	BOSS
ratgeber531	Stadt	531	Grande
ratgeber533	Stadt	533	Kellern
ratgeber535	News	535	Verletzung
ratgeber537	Gegenstand	537	Preis
ratgeber539	Stadt	539	Weindorf
ratgeber54	Firma	54	Apple
ratgeber541	Produkte	541	Schaumwein
ratgeber543	Stadt	543	Gießen
ratgeber545	Produkte	545	Sekt
ratgeber547	Land	547	Bundesrepublik
ratgeber549	Land	549	Frankreich
ratgeber55	Wirtschaft	55	Paul Allen
ratgeber551	Kontinent	551	Afrika
ratgeber553	Gegenstand	553	Winterurlaub
ratgeber555	Land	555	Schweiz
ratgeber557	Land	557	Österreich
ratgeber559	Land	559	Slowenien
ratgeber56	Region	56	Welt
ratgeber561	Land	561	Türkei
ratgeber563	Land	563	Griechenland
ratgeber565	Kontinent	565	Europa
ratgeber567	Auto	567	Autobahnen
ratgeber569	Stadt	569	Belgrad
ratgeber57	Person	57	Eric Schmidt
ratgeber571	Wirtschaft	571	Familienunternehmen
ratgeber573	Land	573	Russland
ratgeber575	Person	575	Louis Roederer
ratgeber577	Gegenstand	577	Kunststoff
ratgeber579	Politik	579	Bundesregierung
ratgeber58	Person	58	Jack Dorsey
ratgeber581	Politik	581	Atomkraft
